R_fighter,B_fighter,R_odds,B_odds,R_ev,B_ev,date,location,country,Winner,title_bout,weight_class,gender,no_of_rounds,B_current_lose_streak,B_current_win_streak,B_draw,B_avg_SIG_STR_landed,B_avg_SIG_STR_pct,B_avg_SUB_ATT,B_avg_TD_landed,B_avg_TD_pct,B_longest_win_streak,B_losses,B_total_rounds_fought,B_total_title_bouts,B_win_by_Decision_Majority,B_win_by_Decision_Split,B_win_by_Decision_Unanimous,B_win_by_KO/TKO,B_win_by_Submission,B_win_by_TKO_Doctor_Stoppage,B_wins,B_Stance,B_Height_cms,B_Reach_cms,B_Weight_lbs,R_current_lose_streak,R_current_win_streak,R_draw,R_avg_SIG_STR_landed,R_avg_SIG_STR_pct,R_avg_SUB_ATT,R_avg_TD_landed,R_avg_TD_pct,R_longest_win_streak,R_losses,R_total_rounds_fought,R_total_title_bouts,R_win_by_Decision_Majority,R_win_by_Decision_Split,R_win_by_Decision_Unanimous,R_win_by_KO/TKO,R_win_by_Submission,R_win_by_TKO_Doctor_Stoppage,R_wins,R_Stance,R_Height_cms,R_Reach_cms,R_Weight_lbs,R_age,B_age,lose_streak_dif,win_streak_dif,longest_win_streak_dif,win_dif,loss_dif,total_round_dif,total_title_bout_dif,ko_dif,sub_dif,height_dif,reach_dif,age_dif,sig_str_dif,avg_sub_att_dif,avg_td_dif,empty_arena,constant_1,B_match_weightclass_rank,R_match_weightclass_rank,R_Women's Flyweight_rank,R_Women's Featherweight_rank,R_Women's Strawweight_rank,R_Women's Bantamweight_rank,R_Heavyweight_rank,R_Light Heavyweight_rank,R_Middleweight_rank,R_Welterweight_rank,R_Lightweight_rank,R_Featherweight_rank,R_Bantamweight_rank,R_Flyweight_rank,R_Pound-for-Pound_rank,B_Women's Flyweight_rank,B_Women's Featherweight_rank,B_Women's Strawweight_rank,B_Women's Bantamweight_rank,B_Heavyweight_rank,B_Light Heavyweight_rank,B_Middleweight_rank,B_Welterweight_rank,B_Lightweight_rank,B_Featherweight_rank,B_Bantamweight_rank,B_Flyweight_rank,B_Pound-for-Pound_rank,better_rank,finish,finish_details,finish_round,finish_round_time,total_fight_time_secs,r_dec_odds,b_dec_odds,r_sub_odds,b_sub_odds,r_ko_odds,b_ko_odds
Ben Rothwell,Matt Mitrione,145.0,-165,145.0,60.60606061,6/6/2015,"New Orleans, Louisiana, USA", USA,Red,False,Heavyweight,MALE,3,0,3,0,23.16666667,0.554166667,0.333333333,0.0,0.0,5,3,19,0,0,0,1,8,0,0,9,Switch,190.5,200.66,265,0,2,0,22.71428571,0.457142857,0.285714286,1.0,0.121428571,2,3,15,0,0,0,1,3,0,0,4,Orthodox,193.04,198.12,265,33,36,0,1,3,5,0,4,0,5,0,-2.54,2.54,-3,0.45238096,0.047619047,-1.0,0,1,13.0,9.0,,,,,9.0,,,,,,,,,,,,,13.0,,,,,,,,,Red,SUB,Guillotine Choke,1.0,1:54,114.0,775.0,390.0,1100.0,2000.0,240.0,110.0
Dustin Poirier,Yancy Medeiros,-250.0,230,40.0,230.0,6/6/2015,"New Orleans, Louisiana, USA", USA,Red,False,Lightweight,MALE,3,0,2,0,18.4,0.36,0.6,0.0,0.0,2,3,6,0,0,0,0,0,2,0,2,Orthodox,177.8,190.5,155,0,1,0,42.33333333,0.478333333,0.666666667,0.916666667,0.2025,4,3,25,0,0,0,3,3,3,0,9,Southpaw,175.26,182.88,155,26,27,0,1,-2,-7,0,-19,0,-3,-1,2.54,7.62,-1,-23.93333333,-0.066666667,-0.916666667,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neither,KO/TKO,Punches,1.0,2:38,158.0,226.0,480.0,320.0,700.0,290.0,500.0
Thiago Tavares,Brian Ortega,-145.0,125,68.96551724,125.0,6/6/2015,"New Orleans, Louisiana, USA", USA,Blue,False,Featherweight,MALE,3,1,0,0,3.0,0.5,2.0,1.0,0.33,0,1,1,0,0,0,0,0,0,0,0,Switch,172.72,175.26,145,0,2,0,19.06666667,0.440666667,1.0,2.266666667,0.490666667,2,6,33,0,0,0,4,1,4,0,9,Orthodox,170.18,172.72,145,30,24,-1,-2,-2,-9,5,-32,0,-1,-4,2.54,2.54,6,-16.06666667,1.0,-1.266666667,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neither,KO/TKO,Punch,3.0,4:10,850.0,157.0,517.0,490.0,350.0,632.0,550.0
Joe Soto,Anthony Birchak,-200.0,170,50.0,170.0,6/6/2015,"New Orleans, Louisiana, USA", USA,Blue,False,Bantamweight,MALE,3,1,0,0,4.0,0.44,0.0,1.0,1.0,0,1,1,0,0,0,0,0,0,0,0,Orthodox,172.72,175.26,135,1,0,0,62.0,0.31,0.0,0.0,0.0,0,1,5,1,0,0,0,0,0,0,0,Orthodox,167.64,165.1,135,28,29,0,0,0,0,0,-4,-1,0,0,5.08,10.16,-1,-58.0,0.0,1.0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neither,KO/TKO,Punch,1.0,1:37,97.0,220.0,260.0,362.0,1345.0,400.0,500.0
Francisco Rivera,Alex Caceres,-135.0,125,74.07407407,125.0,6/6/2015,"New Orleans, Louisiana, USA", USA,Red,False,Bantamweight,MALE,3,2,0,0,43.45454545,0.499090909,1.090909091,0.181818182,0.181818182,2,6,29,0,0,2,1,0,2,0,5,Southpaw,177.8,185.42,145,2,0,0,39.42857143,0.431428571,0.571428571,0.714285714,0.25,2,4,16,0,0,0,1,2,0,0,3,Orthodox,172.72,172.72,135,33,26,0,0,0,2,-2,13,0,-2,2,5.08,12.7,7,4.02597402,0.51948052,-0.532467532,0,1,,11.0,,,,,,,,,,,11.0,,,,,,,,,,,,,,,,Red,KO/TKO,Punch,1.0,0:21,21.0,320.0,320.0,955.0,500.0,185.0,600.0
Shawn Jordan,Derrick Lewis,-115.0,-105,86.95652174,95.23809524,6/6/2015,"New Orleans, Louisiana, USA", USA,Red,False,Heavyweight,MALE,3,0,1,0,20.5,0.705,0.0,0.5,0.375,2,1,5,0,0,0,0,3,0,0,3,Orthodox,190.5,200.66,260,0,2,0,24.0,0.46625,0.0,0.625,0.21875,2,3,14,0,0,0,0,5,0,0,5,Southpaw,182.88,190.5,260,30,30,0,-1,0,-2,2,-9,0,-2,0,7.62,10.16,0,-3.5,0.0,-0.125,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neither,KO/TKO,Kick,2.0,0:48,348.0,721.0,1200.0,755.0,2105.0,165.0,110.0
Brian Ebersole,Omari Akhmedov,115.0,-135,115.0,74.07407407,6/6/2015,"New Orleans, Louisiana, USA", USA,Blue,False,Welterweight,MALE,3,0,1,0,28.0,0.47,0.333333333,2.0,0.25,1,1,5,0,0,0,1,1,0,0,2,Orthodox,182.88,185.42,185,0,1,0,34.14285714,0.545714286,0.142857143,1.428571429,0.188571429,4,2,19,0,0,2,2,1,0,0,5,Southpaw,182.88,185.42,170,34,27,0,0,-3,-3,1,-14,0,0,0,0.0,0.0,7,-6.14285714,0.19047619,0.571428571,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neither,KO/TKO,,1.0,5:00,300.0,170.0,230.0,770.0,601.0,1250.0,375.0
Chris Wade,Christos Giagos,-170.0,150,58.82352941,150.0,6/6/2015,"New Orleans, Louisiana, USA", USA,Red,False,Lightweight,MALE,3,0,1,0,11.0,0.41,0.5,0.5,0.5,1,1,2,0,0,0,0,0,1,0,1,Orthodox,177.8,180.34,155,0,2,0,23.5,0.36,0.5,2.5,0.72,2,0,4,0,0,0,1,0,1,0,2,Orthodox,177.8,177.8,155,27,25,0,-1,-1,-1,-1,-2,0,0,0,0.0,2.54,2,-12.5,0.0,-2.0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neither,U-DEC,,3.0,5:00,900.0,220.0,325.0,225.0,1355.0,680.0,400.0
Joe Proctor,Justin Edwards,-210.0,175,47.61904762,175.0,6/6/2015,"New Orleans, Louisiana, USA", USA,Red,False,Lightweight,MALE,3,2,0,0,24.0,0.47,0.833333333,1.5,0.083333333,1,4,14,0,0,0,1,0,1,0,2,Orthodox,177.8,177.8,155,1,0,0,27.6,0.33,1.0,0.0,0.0,2,2,10,0,0,0,1,2,0,0,3,Orthodox,177.8,182.88,155,29,32,-1,0,-1,-1,-2,4,0,-2,1,0.0,-5.08,-3,-3.6,-0.166666667,1.5,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neither,SUB,Guillotine Choke,3.0,4:58,898.0,134.0,485.0,675.0,555.0,379.0,700.0
Ricardo Abreu,Jake Collier,-175.0,155,57.14285714,155.0,6/6/2015,"New Orleans, Louisiana, USA", USA,Blue,False,Middleweight,MALE,3,1,0,0,15.0,0.42,1.0,2.0,0.66,0,1,1,0,0,0,0,0,0,0,0,Orthodox,190.5,198.12,205,0,1,0,33.0,0.32,1.0,0.0,0.0,1,0,2,0,0,0,0,0,1,0,1,Orthodox,180.34,185.42,185,31,26,-1,-1,-1,-1,-1,-1,0,0,-1,10.16,12.7,5,-18.0,0.0,2.0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neither,S-DEC,,3.0,5:00,900.0,500.0,385.0,260.0,830.0,242.0,350.0
Jose Quinonez,Leonardo Morales,150.0,-170,150.0,58.82352941,6/6/2015,"New Orleans, Louisiana, USA", USA,Red,False,Bantamweight,MALE,3,1,0,0,33.0,0.45,0.0,0.0,0.0,0,1,3,1,0,0,0,0,0,0,0,Southpaw,172.72,172.72,135,1,0,0,38.0,0.34,2.0,3.0,0.75,0,1,3,1,0,0,0,0,0,0,0,Orthodox,172.72,175.26,135,24,22,0,0,0,0,0,0,0,0,0,0.0,-2.54,2,-5.0,-2.0,-3.0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neither,SUB,Rear Naked Choke,1.0,2:34,154.0,270.0,180.0,569.0,889.0,1450.0,255.0
Carlos Condit,Thiago Alves,-350.0,290,28.57142857,290.0,5/30/2015,"Goiania, Goias, Brazil", Brazil,Red,False,Welterweight,MALE,5,0,2,0,37.57894737,0.466315789,0.263157895,0.578947368,0.315263158,7,6,45,1,0,0,4,7,1,1,13,Orthodox,175.26,177.8,170,1,0,0,51.0,0.373,0.9,0.4,0.125,5,4,30,2,0,1,1,4,0,0,6,Orthodox,187.96,190.5,170,31,31,1,2,2,7,-2,15,-1,4,1,-12.7,-12.7,0,-13.42105263,-0.636842105,0.178947368,0,1,12.0,4.0,,,,,,,,4.0,,,,,,,,,,,,,12.0,,,,,,Red,KO/TKO,,2.0,5:00,600.0,205.0,525.0,400.0,1800.0,230.0,450.0
Nik Lentz,Charles Oliveira,225.0,-265,225.0,37.73584906,5/30/2015,"Goiania, Goias, Brazil", Brazil,Blue,False,Featherweight,MALE,3,0,3,0,22.16666667,0.5075,1.416666667,1.166666667,0.330833333,3,5,23,0,0,0,1,0,6,0,7,Orthodox,177.8,187.96,155,0,1,0,41.28571429,0.522857143,1.142857143,3.5,0.338571429,4,5,38,0,0,1,6,1,1,0,9,Orthodox,172.72,172.72,155,30,25,0,2,-1,-2,0,-15,0,-1,5,5.08,15.24,5,-19.11904762,0.273809524,-2.333333333,0,1,8.0,9.0,,,,,,,,,,9.0,,,,,,,,,,,,,8.0,,,,Blue,SUB,Guillotine Choke,3.0,1:10,670.0,325.0,224.0,1000.0,170.0,1200.0,448.0
KJ Noons,Alex Oliveira,160.0,-185,160.0,54.05405405,5/30/2015,"Goiania, Goias, Brazil", Brazil,Blue,False,Welterweight,MALE,3,1,0,0,29.0,0.38,0.0,0.0,0.0,0,1,3,0,0,0,0,0,0,0,0,Orthodox,180.34,193.04,170,1,0,0,30.75,0.42,0.0,0.0,0.0,2,2,9,0,0,0,1,1,0,0,2,Orthodox,177.8,182.88,155,32,27,0,0,-2,-2,1,-6,0,-1,0,2.54,10.16,5,-1.75,0.0,0.0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neither,SUB,Rear Naked Choke,1.0,2:51,171.0,291.0,224.0,2200.0,170.0,424.0,448.0
Francimar Barroso,Ryan Jimmo,235.0,-275,235.0,36.36363636,5/30/2015,"Goiania, Goias, Brazil", Brazil,Red,False,Light Heavyweight,MALE,3,1,0,0,28.66666667,0.703333333,0.0,0.333333333,0.25,1,3,12,0,0,0,1,2,0,0,3,Orthodox,185.42,185.42,205,1,0,0,33.5,0.51,0.0,2.5,0.385,1,1,6,0,0,0,1,0,0,0,1,Orthodox,185.42,190.5,205,35,33,0,0,0,2,-2,6,0,2,0,0.0,-5.08,2,-4.83333333,0.0,-2.166666667,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neither,U-DEC,,3.0,5:00,900.0,530.0,154.0,1050.0,1720.0,575.0,170.0
Francisco Trinaldo,Norman Parke,215.0,-255,215.0,39.21568627,5/30/2015,"Goiania, Goias, Brazil", Brazil,Red,False,Lightweight,MALE,3,1,0,0,50.83333333,0.376666667,0.0,1.833333333,0.468333333,3,2,17,1,0,0,3,1,0,0,4,Southpaw,180.34,177.8,155,0,2,0,27.55555556,0.528888889,0.555555556,0.888888889,0.322222222,2,3,21,0,0,1,2,1,2,0,6,Southpaw,175.26,177.8,155,36,28,-1,-2,1,-2,1,-4,1,0,-2,5.08,0.0,8,23.27777777,-0.555555556,0.944444444,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neither,U-DEC,,3.0,5:00,900.0,335.0,-105.0,1295.0,570.0,1255.0,470.0
Wendell Oliveira,Darren Till,-130.0,110,76.92307692,110.0,5/30/2015,"Goiania, Goias, Brazil", Brazil,Blue,False,Welterweight,MALE,3,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,Southpaw,182.88,187.96,170,1,0,0,8.0,0.33,0.0,0.0,0.0,0,1,1,0,0,0,0,0,0,0,0,Orthodox,177.8,182.88,170,31,22,1,0,0,0,1,-1,0,0,0,5.08,5.08,9,-8.0,0.0,0.0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neither,,,,,,224.0,375.0,170.0,1155.0,448.0,250.0
Jussier Formiga,Wilson Reis,-105.0,-115,95.23809524,86.95652174,5/30/2015,"Goiania, Goias, Brazil", Brazil,Red,False,Flyweight,MALE,3,0,2,0,22.75,0.35,0.5,4.25,0.555,2,1,10,0,0,0,2,0,1,0,3,Southpaw,162.56,165.1,125,0,2,0,9.0,0.346,0.2,1.4,0.25,2,2,10,0,0,0,2,0,1,0,3,Orthodox,165.1,170.18,125,30,30,0,0,0,0,1,0,0,0,0,-2.54,-5.08,0,13.75,0.3,2.85,0,1,12.0,4.0,,,,,,,,,,,,4.0,,,,,,,,,,,,,12.0,,Red,U-DEC,,3.0,5:00,900.0,140.0,180.0,706.0,825.0,660.0,905.0
Elizeu Zaleski dos Santos,Nicolas Dalby,230.0,-270,230.0,37.03703704,5/30/2015,"Goiania, Goias, Brazil", Brazil,Blue,False,Welterweight,MALE,3,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,Orthodox,180.34,187.96,170,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,Orthodox,180.34,185.42,170,28,30,0,0,0,0,0,0,0,0,0,0.0,2.54,-2,0.0,0.0,0.0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neither,S-DEC,,3.0,5:00,900.0,,100.0,,429.0,,400.0
Lucas Martins,Mirsad Bektic,345.0,-430,345.0,23.25581395,5/30/2015,"Goiania, Goias, Brazil", Brazil,Blue,False,Featherweight,MALE,3,0,2,0,30.5,0.45,0.0,2.0,0.58,2,0,6,0,1,0,1,0,0,0,2,Orthodox,172.72,177.8,145,1,0,0,28.0,0.382,0.4,0.0,0.0,3,2,11,0,0,0,0,2,1,0,3,Southpaw,182.88,182.88,145,26,24,1,2,-1,-1,2,-5,0,-2,-1,-10.16,-5.08,2,2.5,-0.4,2.0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neither,KO/TKO,Punches,2.0,0:30,330.0,785.0,142.0,1775.0,504.0,650.0,215.0
Juliana Lima,Ericka Almeida,-170.0,150,58.82352941,150.0,5/30/2015,"Goiania, Goias, Brazil", Brazil,Red,False,Women's Strawweight,FEMALE,3,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,Orthodox,167.64,172.72,115,0,1,0,19.5,0.39,0.0,1.0,0.16,1,1,6,0,0,0,1,0,0,0,1,Orthodox,165.1,165.1,115,33,26,0,-1,-1,-1,1,-6,0,0,0,2.54,7.62,7,-19.5,0.0,-1.0,0,1,,13.0,,,13.0,,,,,,,,,,,,,,,,,,,,,,,,Red,U-DEC,,3.0,5:00,900.0,122.0,380.0,689.0,350.0,650.0,1555.0
Luiz Dutra,Tom Breese,135.0,-155,135.0,64.51612903,5/30/2015,"Goiania, Goias, Brazil", Brazil,Blue,False,Welterweight,MALE,3,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,Southpaw,190.5,185.42,185,1,0,0,10.0,0.55,0.0,0.0,0.0,0,1,1,0,0,0,0,0,0,0,0,Orthodox,180.34,180.34,170,33,23,1,0,0,0,1,-1,0,0,0,10.16,5.08,10,-10.0,0.0,0.0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neither,KO/TKO,Punches,1.0,4:58,298.0,,196.0,,265.0,,865.0
Anthony Johnson,Daniel Cormier,-120.0,100,83.33333333,100.0,5/23/2015,"Las Vegas, Nevada, USA", USA,Blue,True,Light Heavyweight,MALE,5,1,0,0,51.8,0.512,0.4,1.4,0.344,4,1,15,1,0,0,2,1,1,0,4,Orthodox,180.34,182.88,235,0,3,0,21.14285714,0.48,0.357142857,1.071428571,0.241428571,3,4,24,0,0,0,2,8,0,0,10,Orthodox,187.96,198.12,205,31,36,-1,-3,1,-6,3,-9,1,-7,1,-7.62,-15.24,-5,30.65714286,0.042857143,0.328571429,0,1,3.0,1.0,,,,,,1.0,,,,,,,,,,,,,3.0,,,,,,,,Red,SUB,Rear Naked Choke,3.0,2:39,759.0,475.0,275.0,2500.0,675.0,160.0,350.0
Chris Weidman,Vitor Belfort,-420.0,335,23.80952381,335.0,5/23/2015,"Las Vegas, Nevada, USA", USA,Red,True,Middleweight,MALE,5,0,3,0,10.63157895,0.508421053,0.421052632,0.315789474,0.144736842,3,6,29,5,0,0,0,10,2,1,13,Southpaw,182.88,187.96,185,0,8,0,30.25,0.45,0.875,2.5,0.74875,8,0,19,3,0,0,3,3,2,0,8,Orthodox,187.96,198.12,185,30,38,0,-5,-5,5,-6,10,2,8,0,-5.08,-10.16,-8,-19.61842105,-0.453947368,-2.184210526,0,1,3.0,0.0,,,,,,,0.0,,,,,,3.0,,,,,,,3.0,,,,,,14.0,Red,KO/TKO,Punches,1.0,2:53,173.0,375.0,1100.0,200.0,1400.0,135.0,575.0
Donald Cerrone,John Makdessi,-700.0,500,14.28571429,500.0,5/23/2015,"Las Vegas, Nevada, USA", USA,Red,False,Lightweight,MALE,3,0,1,0,51.22222222,0.426666667,0.0,0.0,0.0,3,3,21,0,0,0,3,3,0,0,6,Orthodox,172.72,172.72,155,0,7,0,44.05882353,0.474705882,0.411764706,0.764705882,0.311176471,7,3,36,0,0,0,6,4,4,0,14,Orthodox,185.42,185.42,155,32,30,0,-6,-4,-8,0,-15,0,-1,-4,-12.7,-12.7,2,7.16339869,-0.411764706,-0.764705882,0,1,,3.0,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,Red,KO/TKO,Kick,2.0,4:44,584.0,150.0,900.0,180.0,2300.0,350.0,775.0
Travis Browne,Andrei Arlovski,-500.0,400,20.0,400.0,5/23/2015,"Las Vegas, Nevada, USA", USA,Blue,False,Heavyweight,MALE,3,0,5,0,19.75,0.43375,0.3125,0.125,0.125,6,4,30,5,0,1,1,8,2,0,12,Orthodox,190.5,195.58,240,0,1,0,21.36363636,0.516363636,0.181818182,0.727272727,0.378181818,3,3,19,0,0,0,1,6,1,0,8,Orthodox,198.12,200.66,255,32,36,0,4,3,4,-1,11,5,2,1,-7.62,-5.08,-4,-1.61363636,0.130681818,-0.602272727,0,1,7.0,3.0,,,,,3.0,,,,,,,,,,,,,7.0,,,,,,,,,Red,KO/TKO,Punches,1.0,4:41,281.0,475.0,675.0,1250.0,1450.0,-175.0,650.0
Joseph Benavidez,John Moraga,-750.0,525,13.33333333,525.0,5/23/2015,"Las Vegas, Nevada, USA", USA,Red,False,Flyweight,MALE,3,0,2,0,29.0,0.4,0.857142857,0.571428571,0.207142857,2,2,19,1,0,1,0,1,3,0,5,Orthodox,167.64,167.64,125,0,2,0,41.7,0.343,0.4,1.0,0.215,3,2,24,2,0,0,4,3,1,0,8,Southpaw,162.56,165.1,125,30,31,0,0,-1,-3,0,-5,-1,-2,2,5.08,2.54,-1,-12.7,0.457142857,-0.428571429,0,1,4.0,2.0,,,,,,,,,,,,2.0,,,,,,,,,,,,,4.0,,Red,U-DEC,,3.0,5:00,900.0,-125.0,825.0,320.0,1250.0,500.0,1400.0
John Dodson,Zach Makovsky,-800.0,550,12.5,550.0,5/23/2015,"Las Vegas, Nevada, USA", USA,Red,False,Flyweight,MALE,3,0,1,0,26.5,0.455,0.25,4.5,0.4625,2,1,12,0,0,0,3,0,0,0,3,Southpaw,162.56,162.56,125,0,2,0,38.66666667,0.365,0.0,0.666666667,0.291666667,3,1,14,2,0,0,1,3,0,1,5,Orthodox,160.02,167.64,135,30,32,0,-1,-1,-2,0,-2,-2,-4,0,2.54,-5.08,-2,-12.16666667,0.25,3.833333333,0,1,8.0,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,8.0,,Red,U-DEC,,3.0,5:00,900.0,-115.0,550.0,1400.0,1500.0,180.0,1500.0
Dong Hyun Kim,Joshua Burkman,-210.0,175,47.61904762,175.0,5/23/2015,"Las Vegas, Nevada, USA", USA,Red,False,Welterweight,MALE,3,4,0,0,28.90909091,0.502727273,0.363636364,2.363636364,0.436363636,2,6,27,0,0,1,2,1,1,0,5,Orthodox,177.8,182.88,170,1,0,0,23.78571429,0.51,0.5,2.285714286,0.470714286,4,4,35,0,0,1,6,3,0,0,10,Southpaw,187.96,193.04,170,33,35,-3,0,-2,-5,-2,-8,0,-2,1,-10.16,-10.16,-2,5.12337662,-0.136363636,0.077922078,0,1,,8.0,,,,,,,,8.0,,,,,,,,,,,,,,,,,,,Red,SUB,Arm Triangle,3.0,2:13,733.0,102.0,593.0,580.0,1420.0,605.0,350.0
Uriah Hall,Rafael Natal,-420.0,335,23.80952381,335.0,5/23/2015,"Las Vegas, Nevada, USA", USA,Blue,False,Middleweight,MALE,3,0,2,0,39.66666667,0.476666667,0.583333333,2.583333333,0.308333333,3,5,33,0,0,1,5,0,1,0,7,Orthodox,182.88,193.04,185,0,3,0,34.8,0.536,0.2,1.0,0.382,3,2,11,1,0,0,1,0,0,2,3,Orthodox,182.88,200.66,185,30,32,0,-1,0,4,-3,22,-1,-2,1,0.0,-7.62,-2,4.86666667,0.383333333,1.583333333,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neither,S-DEC,,3.0,5:00,900.0,199.0,595.0,1855.0,1225.0,-105.0,1320.0
Mike Pyle,Colby Covington,265.0,-325,265.0,30.76923077,5/23/2015,"Las Vegas, Nevada, USA", USA,Blue,False,Welterweight,MALE,3,0,2,0,17.0,0.505,0.5,3.5,0.705,2,0,4,0,0,0,0,1,1,0,2,Orthodox,180.34,182.88,170,1,0,0,20.07142857,0.395714286,0.785714286,1.071428571,0.252857143,4,5,27,0,0,1,2,4,2,0,9,Orthodox,182.88,187.96,170,39,27,1,2,-2,-7,5,-23,0,-3,-1,-2.54,-5.08,12,-3.07142857,-0.285714286,2.428571429,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neither,U-DEC,,3.0,5:00,900.0,690.0,191.0,575.0,260.0,700.0,220.0
Islam Makhachev,Leo Kuntz,-500.0,400,20.0,400.0,5/23/2015,"Las Vegas, Nevada, USA", USA,Red,False,Lightweight,MALE,3,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,Orthodox,177.8,187.96,155,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,Orthodox,177.8,177.8,155,23,31,0,0,0,0,0,0,0,0,0,0.0,10.16,-8,0.0,0.0,0.0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neither,SUB,Rear Naked Choke,2.0,2:38,458.0,160.0,553.0,175.0,1700.0,535.0,900.0
Justin Scoggins,Joshua Sampo,-500.0,400,20.0,400.0,5/23/2015,"Las Vegas, Nevada, USA", USA,Red,False,Flyweight,MALE,3,2,0,0,16.66666667,0.326666667,2.0,0.666666667,0.333333333,1,2,6,0,0,0,0,0,1,0,1,Orthodox,162.56,162.56,125,2,0,0,31.25,0.6675,0.75,4.0,0.72,2,2,9,0,0,0,1,1,0,0,2,Southpaw,170.18,167.64,125,23,30,0,0,-1,-1,0,-3,0,-1,1,-7.62,-5.08,-7,-14.58333333,1.25,-3.333333333,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neither,,,,,,135.0,605.0,750.0,1125.0,169.0,2500.0
Frankie Edgar,Urijah Faber,-550.0,425,18.18181818,425.0,5/16/2015,"Manila, Philippines", Philippines,Red,False,Featherweight,MALE,5,0,2,0,39.54545455,0.487272727,0.727272727,1.636363636,0.340909091,4,3,31,3,0,0,2,0,6,0,8,Orthodox,167.64,170.18,135,0,3,0,64.17647059,0.428823529,0.470588235,3.294117647,0.35,5,5,63,7,0,0,7,3,2,0,12,Orthodox,167.64,172.72,145,33,36,0,-1,-1,-4,2,-32,-4,-3,4,0.0,-2.54,-3,-24.63101604,0.256684492,-1.657754011,0,1,,2.0,,,,,,,,,,2.0,,,,,,,,,,,,,,3.0,,,Red,U-DEC,,5.0,5:00,1500.0,-153.0,1055.0,693.0,950.0,385.0,1565.0
Gegard Mousasi,Costas Philippou,-800.0,550,12.5,550.0,5/16/2015,"Manila, Philippines", Philippines,Red,False,Middleweight,MALE,3,0,1,0,26.11111111,0.37,0.222222222,0.333333333,0.184444444,5,3,21,0,0,1,2,3,0,0,6,Orthodox,180.34,185.42,185,0,1,0,32.8,0.424,0.4,0.0,0.0,1,2,13,0,0,0,1,1,1,0,3,Orthodox,187.96,193.04,185,29,35,0,0,4,3,-1,8,0,2,-1,-7.62,-7.62,-6,-6.68888889,-0.177777778,0.333333333,0,1,12.0,7.0,,,,,,,7.0,,,,,,,,,,,,,12.0,,,,,,,Red,,,,,,148.0,940.0,200.0,3000.0,347.0,900.0
Mark Munoz,Luke Barnatt,115.0,-135,115.0,74.07407407,5/16/2015,"Manila, Philippines", Philippines,Red,False,Middleweight,MALE,3,2,0,0,55.0,0.342,0.4,0.4,0.3,3,2,12,0,0,0,1,1,1,0,3,Orthodox,198.12,195.58,185,3,0,0,25.64285714,0.380714286,0.357142857,1.357142857,0.218571429,4,6,27,0,0,1,3,4,0,0,8,Orthodox,182.88,182.88,185,37,27,1,0,-1,-5,4,-15,0,-3,1,15.24,12.7,10,29.35714286,0.042857143,-0.957142857,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neither,U-DEC,,3.0,5:00,900.0,275.0,378.0,1200.0,600.0,385.0,230.0
